date,symbol,actualearningresult,estimatedearning,ticker
2012-05-17,INTU,2.51,2.48,INTU
2012-02-21,INTU,0.51,0.45,INTU
2011-11-17,INTU,-0.1,-0.12,INTU
2011-05-19,INTU,2.33,2.27,INTU
2011-02-17,INTU,0.32,0.3,INTU
2010-11-18,INTU,-0.12,-0.12,INTU
2010-08-19,INTU,-0.05,-0.1,INTU
2010-05-20,INTU,1.89,1.82,INTU
2010-02-18,INTU,0.38,0.32,INTU
2009-11-19,INTU,-0.1,-0.16,INTU
2009-08-20,INTU,-0.1,-0.12,INTU
2009-05-20,INTU,1.68,1.61,INTU
2009-02-19,INTU,0.34,0.27,INTU
2008-11-19,INTU,-0.09,-0.12,INTU
2008-08-21,INTU,-0.08,-0.08,INTU
2008-05-20,INTU,1.39,1.33,INTU
2008-02-21,INTU,0.4,0.36,INTU
2007-11-15,INTU,-0.1,-0.12,INTU
2007-08-22,INTU,-0.02,-0.05,INTU
2007-05-17,INTU,1.13,1.08,INTU
2007-02-22,INTU,0.45,0.42,INTU
2006-11-16,INTU,-0.12,-0.12,INTU
2006-08-22,INTU,-0.03,-0.02488,INTU
2006-05-17,INTU,0.9,0.88,INTU
2006-02-16,INTU,0.49,0.48,INTU
2005-11-16,INTU,-0.13,-0.15,INTU
2005-08-24,INTU,-0.04,-0.05,INTU
2005-05-17,INTU,0.78,0.77,INTU
2005-02-17,INTU,0.41,0.38,INTU
2004-11-17,INTU,-0.11,-0.13,INTU
2004-08-18,INTU,-0.03,-0.02507,INTU
2004-02-18,INTU,0.39,0.35,INTU
2003-11-19,INTU,-0.12,-0.13,INTU
2003-08-19,INTU,-0.02,-0.01504,INTU
2003-05-14,INTU,0.53,0.51,INTU
2003-02-13,INTU,0.31,0.28,INTU
2002-11-13,INTU,-0.1,-0.12,INTU
2002-05-15,INTU,0.38,0.36,INTU
2002-02-13,INTU,0.31,0.29,INTU
2001-11-15,INTU,-0.06,-0.08,INTU
2001-05-22,INTU,0.28,0.27,INTU
2001-02-20,INTU,0.24,0.22,INTU
2000-11-21,INTU,-0.08,-0.08,INTU
2000-05-23,INTU,0.18,0.16,INTU
2000-02-24,INTU,0.22,0.22,INTU
2026-01-22,ISRG,2.53,2.27,ISRG
2025-10-21,ISRG,2.4,1.99,ISRG
2025-07-22,ISRG,2.19,1.93,ISRG
2025-04-22,ISRG,1.81,1.74,ISRG
2025-01-23,ISRG,2.21,1.76,ISRG
2024-10-17,ISRG,1.84,1.63,ISRG
2024-07-18,ISRG,1.78,1.54,ISRG
2024-04-18,ISRG,1.5,1.41,ISRG
2024-01-23,ISRG,1.6,1.48,ISRG
2023-10-19,ISRG,1.46,1.41,ISRG
2023-07-20,ISRG,1.42,1.33,ISRG
2023-04-18,ISRG,1.23,1.2,ISRG
2023-01-24,ISRG,1.23,1.26,ISRG
2022-10-18,ISRG,1.19,1.1,ISRG
2022-07-21,ISRG,1.14,1.16,ISRG
2022-04-21,ISRG,1.13,1.08,ISRG
2022-01-20,ISRG,1.3,1.28,ISRG
2021-10-19,ISRG,1.19,1.17,ISRG
2021-07-20,ISRG,1.31,1.02,ISRG
2021-04-20,ISRG,1.17,0.87,ISRG
2021-01-21,ISRG,1.19,1.04,ISRG
2020-10-15,ISRG,0.92,0.69,ISRG
2020-07-21,ISRG,0.37,0.11,ISRG
2020-04-16,ISRG,0.9,0.85,ISRG
2020-01-23,ISRG,1.16,1.13,ISRG
2019-10-17,ISRG,1.14,1.0,ISRG
2019-07-18,ISRG,1.08,0.96,ISRG
2019-04-18,ISRG,0.87,0.9,ISRG
2019-01-24,ISRG,1.04,1.02,ISRG
2018-10-18,ISRG,0.94,0.89,ISRG
2018-07-19,ISRG,0.92,0.83,ISRG
2018-04-17,ISRG,0.81,0.69,ISRG
2018-01-25,ISRG,0.85,0.76,ISRG
2017-10-19,ISRG,0.92,0.66,ISRG
2017-07-20,ISRG,0.66,0.64,ISRG
2017-04-18,ISRG,0.57,0.55,ISRG
2017-01-24,ISRG,0.68,0.67,ISRG
2016-10-18,ISRG,0.69,0.57,ISRG
2016-07-19,ISRG,0.62,0.55,ISRG
2016-04-19,ISRG,0.49,0.48,ISRG
2016-01-21,ISRG,0.65,0.56,ISRG
2015-10-20,ISRG,0.5,0.47,ISRG
2015-07-21,ISRG,0.51,0.44,ISRG
2015-04-21,ISRG,0.4,0.43,ISRG
2015-01-22,ISRG,0.55,0.49,ISRG
2014-10-21,ISRG,0.44,0.42,ISRG
2014-07-22,ISRG,0.33,0.31,ISRG
2014-04-22,ISRG,0.3,0.36,ISRG
2014-01-23,ISRG,0.48,0.43,ISRG
2013-10-17,ISRG,0.44,0.38,ISRG
2013-07-18,ISRG,0.43,0.45,ISRG
2013-04-18,ISRG,0.51,0.44,ISRG
2013-01-22,ISRG,0.47,0.45,ISRG
2012-10-16,ISRG,0.39,0.39,ISRG
2012-07-19,ISRG,0.42,0.4,ISRG
2012-04-17,ISRG,0.39,0.35,ISRG
2012-01-19,ISRG,0.42,0.37,ISRG
2011-10-18,ISRG,0.34,0.31,ISRG
2011-07-19,ISRG,0.32,0.3,ISRG
2011-04-19,ISRG,0.29,0.28,ISRG
2011-01-20,ISRG,0.34,0.25,ISRG
2010-10-19,ISRG,0.24,0.23,ISRG
2010-07-21,ISRG,0.24,0.23,ISRG
2010-04-15,ISRG,0.24,0.19,ISRG
2010-01-21,ISRG,0.22,0.19,ISRG
2009-10-20,ISRG,0.18,0.16,ISRG
2009-07-22,ISRG,0.18,0.14,ISRG
2009-04-16,ISRG,0.08,0.11,ISRG
2009-01-22,ISRG,0.14,0.14,ISRG
2008-10-16,ISRG,0.16,0.14,ISRG
2008-07-22,ISRG,0.14,0.13,ISRG
2008-04-17,ISRG,0.12,0.11,ISRG
2008-01-31,ISRG,0.14,0.12,ISRG
2007-10-18,ISRG,0.12,0.09,ISRG
2007-07-19,ISRG,0.09,0.07,ISRG
2007-04-19,ISRG,0.07,0.06,ISRG
2007-02-01,ISRG,0.07,0.06,ISRG
2006-10-26,ISRG,0.05,0.05,ISRG
2006-07-26,ISRG,0.05,0.04517,ISRG
2006-04-27,ISRG,0.04,0.02079,ISRG
2006-02-02,ISRG,0.15,0.05,ISRG
2005-10-25,ISRG,0.06,0.03142,ISRG
2005-07-26,ISRG,0.04,0.021,ISRG
2005-04-21,ISRG,0.03,0.0222,ISRG
2005-02-08,ISRG,0.04,0.02281,ISRG
2004-10-26,ISRG,0.02,0.01088,ISRG
2004-07-27,ISRG,0.02,0.00762,ISRG
2003-10-27,ISRG,-0.01386,-0.01212,ISRG
2003-08-07,ISRG,0.00514,0.00114,ISRG
2003-04-24,ISRG,-0.01382,-0.0094,ISRG
2003-02-07,ISRG,-0.02,-0.01447,ISRG
2002-10-24,ISRG,-0.04,-0.03111,ISRG
2002-07-30,ISRG,-0.02,-0.01588,ISRG
2002-04-25,ISRG,-0.03,-0.02716,ISRG
2002-02-07,ISRG,-0.02,-0.0172,ISRG
2001-10-24,ISRG,-0.03,-0.02647,ISRG
2001-07-27,ISRG,-0.03,-0.02917,ISRG
2001-04-24,ISRG,-0.02,-0.01682,ISRG
2001-02-01,ISRG,-0.02,-0.01891,ISRG
2000-10-26,ISRG,-0.03,-0.024,ISRG
2026-04-14,JNJ,2.7,2.68,JNJ
2026-01-21,JNJ,2.46,2.46,JNJ
2025-10-14,JNJ,2.8,2.76,JNJ
2025-07-16,JNJ,2.77,2.68,JNJ
2025-04-15,JNJ,2.77,2.58,JNJ
2025-01-22,JNJ,2.04,1.99,JNJ
2024-10-15,JNJ,2.42,2.21,JNJ
2024-07-17,JNJ,2.82,2.71,JNJ
2024-04-16,JNJ,2.71,2.64,JNJ
2024-01-23,JNJ,2.29,2.27,JNJ
2023-10-17,JNJ,2.66,2.52,JNJ
2023-07-20,JNJ,2.8,2.61,JNJ
2023-04-18,JNJ,2.68,2.51,JNJ
2023-01-24,JNJ,2.35,2.22,JNJ
2022-10-18,JNJ,2.55,2.49,JNJ
2022-07-19,JNJ,2.59,2.57,JNJ
2022-04-19,JNJ,2.67,2.6,JNJ
2022-01-25,JNJ,2.13,2.12,JNJ
2021-10-19,JNJ,2.6,2.37,JNJ
2021-07-21,JNJ,2.48,2.27,JNJ
2021-04-20,JNJ,2.59,2.34,JNJ
2021-01-26,JNJ,1.86,1.81,JNJ
2020-10-13,JNJ,2.2,1.99,JNJ
2020-07-16,JNJ,1.67,1.49,JNJ
2020-04-14,JNJ,2.3,2.0,JNJ
2020-01-22,JNJ,1.88,1.87,JNJ
2019-10-15,JNJ,2.12,2.01,JNJ
2019-07-16,JNJ,2.58,2.46,JNJ
2019-04-16,JNJ,2.1,2.03,JNJ
2019-01-22,JNJ,1.97,1.95,JNJ
2018-10-16,JNJ,2.05,2.03,JNJ
2018-07-17,JNJ,2.1,2.06,JNJ
2018-04-17,JNJ,2.06,2.02,JNJ
2018-01-23,JNJ,1.74,1.72,JNJ
2017-10-17,JNJ,1.9,1.8,JNJ
2017-07-18,JNJ,1.83,1.8,JNJ
2017-04-18,JNJ,1.83,1.77,JNJ
2017-01-24,JNJ,1.58,1.56,JNJ
2016-10-18,JNJ,1.68,1.66,JNJ
2016-07-19,JNJ,1.74,1.68,JNJ
2016-04-19,JNJ,1.68,1.65,JNJ
2016-01-26,JNJ,1.44,1.42,JNJ
2015-10-13,JNJ,1.49,1.45,JNJ
2015-07-14,JNJ,1.71,1.67,JNJ
2015-04-14,JNJ,1.56,1.54,JNJ
2015-01-20,JNJ,1.27,1.25,JNJ
2014-10-14,JNJ,1.5,1.45,JNJ
2014-07-15,JNJ,1.66,1.55,JNJ
2014-04-15,JNJ,1.54,1.48,JNJ
2014-01-21,JNJ,1.24,1.2,JNJ
2013-10-15,JNJ,1.36,1.32,JNJ
2013-07-16,JNJ,1.48,1.39,JNJ
2013-04-16,JNJ,1.44,1.4,JNJ
2013-01-22,JNJ,1.19,1.17,JNJ
2012-10-16,JNJ,1.25,1.21,JNJ
2012-07-17,JNJ,1.3,1.29,JNJ
2012-04-17,JNJ,1.37,1.35,JNJ
2012-01-24,JNJ,1.13,1.09,JNJ
2011-10-18,JNJ,1.24,1.21,JNJ
2011-07-19,JNJ,1.28,1.24,JNJ
2011-04-19,JNJ,1.35,1.26,JNJ
2011-01-25,JNJ,1.03,1.03,JNJ
2010-10-19,JNJ,1.23,1.15,JNJ
2010-07-20,JNJ,1.21,1.21,JNJ
2010-04-20,JNJ,1.29,1.27,JNJ
2010-01-26,JNJ,1.02,0.97,JNJ
2009-10-13,JNJ,1.2,1.13,JNJ
2009-07-14,JNJ,1.15,1.12,JNJ
2009-04-14,JNJ,1.26,1.22,JNJ
2009-01-20,JNJ,0.94,0.92,JNJ
2008-10-14,JNJ,1.17,1.11,JNJ
2008-07-15,JNJ,1.18,1.12,JNJ
2008-04-15,JNJ,1.26,1.2,JNJ
2008-01-22,JNJ,0.88,0.86,JNJ
2007-10-16,JNJ,1.06,0.99,JNJ
2007-07-17,JNJ,1.05,1.0,JNJ
2007-04-17,JNJ,1.16,1.05,JNJ
2007-01-23,JNJ,0.81,0.79,JNJ
2006-10-17,JNJ,0.98,0.93,JNJ
2006-07-18,JNJ,0.98,0.97,JNJ
2006-04-18,JNJ,0.99,0.98,JNJ
2006-01-24,JNJ,0.73,0.73,JNJ
2005-10-18,JNJ,0.87,0.86,JNJ
2005-07-19,JNJ,0.93,0.91,JNJ
2005-04-19,JNJ,0.97,0.92,JNJ
2005-01-25,JNJ,0.67,0.64,JNJ
2004-10-12,JNJ,0.78,0.76,JNJ
2004-07-13,JNJ,0.82,0.79,JNJ
2004-04-13,JNJ,0.83,0.8,JNJ
2004-01-20,JNJ,0.57,0.56,JNJ
2003-10-14,JNJ,0.69,0.68,JNJ
2003-07-15,JNJ,0.7,0.69,JNJ
2003-04-15,JNJ,0.69,0.68,JNJ
2003-01-21,JNJ,0.46,0.47,JNJ
2002-10-15,JNJ,0.57,0.59,JNJ
2002-07-16,JNJ,0.6,0.58,JNJ
2002-04-16,JNJ,0.59,0.58,JNJ
2002-01-22,JNJ,0.39,0.39,JNJ
2001-10-16,JNJ,0.5,0.48,JNJ
2001-07-17,JNJ,0.51,0.53,JNJ
2026-04-14,JPM,5.94,5.47,JPM
2026-01-13,JPM,4.63,4.85,JPM
2025-10-14,JPM,5.07,4.85,JPM
2025-07-15,JPM,4.96,4.48,JPM
2025-04-11,JPM,5.07,4.63,JPM
2025-02-14,JPM,4.81,4.09,JPM
2024-10-11,JPM,4.37,3.99,JPM
2024-07-12,JPM,4.4,5.88,JPM
2024-04-12,JPM,4.63,4.17,JPM
2024-01-12,JPM,3.97,3.73,JPM
2023-10-13,JPM,4.33,3.89,JPM
2023-07-14,JPM,4.37,3.62,JPM
2023-04-14,JPM,4.1,3.41,JPM
2023-02-21,JPM,3.57,3.08,JPM
2022-10-14,JPM,3.12,2.96,JPM
2022-07-14,JPM,2.76,2.85,JPM
2022-04-13,JPM,2.63,2.73,JPM
2022-02-22,JPM,3.33,3.01,JPM
2021-10-13,JPM,3.74,3.0,JPM
2021-07-13,JPM,3.78,3.1,JPM
2021-04-14,JPM,4.5,3.05,JPM
2021-02-23,JPM,3.79,2.62,JPM
2020-10-13,JPM,2.92,2.35,JPM
2020-07-14,JPM,1.38,1.34,JPM
2020-04-14,JPM,2.57,2.35,JPM
2020-01-14,JPM,2.57,2.35,JPM
2019-10-15,JPM,2.68,2.44,JPM
2019-07-16,JPM,2.59,2.5,JPM
2019-04-12,JPM,2.65,2.32,JPM
2019-02-26,JPM,1.98,2.2,JPM
2018-10-12,JPM,2.34,2.24,JPM
2018-07-13,JPM,2.29,2.22,JPM
2018-04-13,JPM,2.37,2.28,JPM
2018-01-12,JPM,1.76,1.69,JPM
2017-10-12,JPM,1.76,1.67,JPM
2017-07-14,JPM,1.82,1.57,JPM
2017-04-13,JPM,1.65,1.52,JPM
2017-01-13,JPM,1.71,1.44,JPM
2016-10-14,JPM,1.58,1.4,JPM
2016-07-14,JPM,1.55,1.43,JPM
2016-04-13,JPM,1.35,1.26,JPM
2016-01-14,JPM,1.32,1.25,JPM
2015-10-13,JPM,1.32,1.38,JPM
2015-07-14,JPM,1.54,1.44,JPM
2015-04-14,JPM,1.45,1.39,JPM
2015-01-14,JPM,1.19,1.31,JPM
2014-10-14,JPM,1.36,1.4,JPM
2014-07-15,JPM,1.46,1.3,JPM
2014-04-11,JPM,1.28,1.41,JPM
2014-01-14,JPM,1.4,1.35,JPM
2013-10-11,JPM,1.42,1.27,JPM
2013-07-12,JPM,1.6,1.45,JPM
2013-04-12,JPM,1.59,1.38,JPM
2013-01-16,JPM,1.39,1.16,JPM
2012-10-12,JPM,1.4,1.21,JPM
2012-07-13,JPM,1.21,0.71,JPM
2012-04-13,JPM,1.31,1.18,JPM
2012-01-13,JPM,0.9,0.9,JPM
2011-10-13,JPM,1.1,0.91,JPM
2011-07-14,JPM,1.37,1.21,JPM
2011-04-13,JPM,1.38,1.16,JPM
2011-01-14,JPM,1.12,1.0,JPM
2010-10-13,JPM,1.01,0.9,JPM
2010-07-15,JPM,1.2,0.67,JPM
2010-04-14,JPM,0.833,0.64,JPM
2010-01-15,JPM,0.74,0.61,JPM
2009-10-14,JPM,0.906,0.52,JPM
2009-07-16,JPM,0.712,0.04,JPM
2009-04-16,JPM,0.57,0.32,JPM
2008-10-15,JPM,0.15,-0.21,JPM
2008-07-17,JPM,0.58,0.44,JPM
2008-04-16,JPM,0.679,0.64,JPM
2008-01-16,JPM,0.86,0.92,JPM
2007-10-17,JPM,0.97,0.9,JPM
2007-07-18,JPM,1.2,1.09,JPM
2007-04-18,JPM,1.34,1.02,JPM
2007-01-17,JPM,1.09,0.95,JPM
2006-10-18,JPM,0.922,0.86,JPM
2006-07-19,JPM,0.991,0.87,JPM
2006-04-19,JPM,0.863,0.84,JPM
2006-01-18,JPM,0.73,0.72,JPM
2005-10-19,JPM,0.712,0.72,JPM
2005-07-20,JPM,0.2801,0.64,JPM
2005-04-20,JPM,0.634,0.69,JPM
2005-01-19,JPM,0.64,0.68,JPM
2004-10-20,JPM,0.3948,0.74,JPM
2004-07-21,JPM,-0.26823,0.83,JPM
2004-04-21,JPM,0.922,0.87,JPM
2004-01-21,JPM,0.917,0.77,JPM
2003-10-22,JPM,0.787,0.76,JPM
2003-07-16,JPM,0.891,0.63,JPM
2003-04-16,JPM,0.692,0.51,JPM
2003-01-22,JPM,-0.07,-0.09,JPM
2002-10-16,JPM,0.01994,0.07,JPM
2002-07-17,JPM,0.51,0.65,JPM
2002-04-17,JPM,0.4896,0.53,JPM
2002-01-16,JPM,0.12,0.34,JPM
2001-10-17,JPM,0.2222,0.5,JPM
2001-07-18,JPM,0.1859,0.65,JPM
2001-04-18,JPM,0.59,0.67,JPM
2026-02-11,KHC,0.67,0.61,KHC
2025-10-29,KHC,0.61,0.583,KHC
2025-07-30,KHC,0.69,0.637,KHC
2025-04-29,KHC,0.62,0.601,KHC
2025-02-12,KHC,0.84,0.78,KHC
2024-10-30,KHC,0.75,0.743,KHC
2024-07-31,KHC,0.78,0.734,KHC
2024-05-01,KHC,0.69,0.69,KHC
2024-02-14,KHC,0.78,0.77,KHC
2023-11-01,KHC,0.72,0.66,KHC
2023-08-02,KHC,0.79,0.76,KHC
2023-05-03,KHC,0.68,0.6,KHC
2023-02-15,KHC,0.85,0.78,KHC
2022-10-26,KHC,0.63,0.55,KHC
2022-07-27,KHC,0.7,0.67,KHC
2022-04-27,KHC,0.6,0.53,KHC
2022-02-16,KHC,0.79,0.62,KHC
2021-10-27,KHC,0.65,0.58,KHC
2021-08-04,KHC,0.78,0.73,KHC
2021-04-29,KHC,0.72,0.6,KHC
2021-02-11,KHC,0.8,0.74,KHC
2020-10-29,KHC,0.7,0.63,KHC
2020-07-30,KHC,0.8,0.64,KHC
2020-04-30,KHC,0.58,0.54,KHC
2020-02-13,KHC,0.72,0.68,KHC
2019-10-31,KHC,0.69,0.54,KHC
2019-08-08,KHC,0.78,0.75,KHC
2019-02-21,KHC,0.84,0.93,KHC
2018-11-01,KHC,0.78,0.81,KHC
2018-08-03,KHC,1.0,0.91,KHC
2018-05-02,KHC,0.89,0.82,KHC
2018-02-16,KHC,0.9,0.95,KHC
2017-11-01,KHC,0.83,0.82,KHC
2017-08-03,KHC,0.98,0.95,KHC
2017-05-03,KHC,0.84,0.86,KHC
2017-02-15,KHC,0.91,0.88,KHC
2016-11-03,KHC,0.83,0.75,KHC
2016-08-04,KHC,0.85,0.71,KHC
2016-05-04,KHC,0.73,0.62,KHC
2016-02-25,KHC,0.62,0.58,KHC
2015-11-05,KHC,0.44,0.59,KHC
2015-08-10,KHC,0.98,0.84,KHC
2026-02-10,KO,0.58,0.565,KO
2025-10-21,KO,0.82,0.779,KO
2025-07-22,KO,0.87,0.834,KO
2025-04-29,KO,0.73,0.714,KO
2025-02-11,KO,0.55,0.518,KO
2024-10-23,KO,0.77,0.74,KO
2024-07-23,KO,0.84,0.806,KO
2024-04-30,KO,0.72,0.7,KO
2024-02-13,KO,0.49,0.49,KO
2023-10-24,KO,0.74,0.69,KO
2023-07-26,KO,0.78,0.72,KO
2023-04-24,KO,0.68,0.65,KO
2023-02-14,KO,0.45,0.45,KO
2022-10-25,KO,0.69,0.64,KO
2022-07-26,KO,0.7,0.67,KO
2022-04-25,KO,0.64,0.58,KO
2022-02-10,KO,0.45,0.41,KO
2021-10-27,KO,0.65,0.58,KO
2021-07-21,KO,0.68,0.56,KO
2021-04-19,KO,0.55,0.5,KO
2021-02-10,KO,0.47,0.41,KO
2020-10-22,KO,0.55,0.45,KO
2020-07-21,KO,0.42,0.4,KO
2020-04-21,KO,0.51,0.44,KO
2020-01-30,KO,0.44,0.44,KO
2019-10-18,KO,0.56,0.56,KO
2019-07-23,KO,0.63,0.61,KO
2019-04-23,KO,0.48,0.46,KO
2019-02-14,KO,0.43,0.43,KO
2018-10-30,KO,0.58,0.55,KO
2018-07-25,KO,0.61,0.6,KO
2018-04-24,KO,0.47,0.46,KO
2018-02-16,KO,0.39,0.38,KO
2017-10-25,KO,0.5,0.49,KO
2017-07-26,KO,0.59,0.57,KO
2017-04-25,KO,0.43,0.44,KO
2017-02-09,KO,0.37,0.36,KO
2016-10-26,KO,0.49,0.48,KO
2016-07-27,KO,0.6,0.58,KO
2016-04-20,KO,0.45,0.44,KO
2016-02-09,KO,0.38,0.37,KO
2015-10-21,KO,0.51,0.5,KO
2015-07-22,KO,0.63,0.6,KO
2015-04-22,KO,0.48,0.43,KO
2015-02-10,KO,0.44,0.42,KO
2014-10-21,KO,0.53,0.53,KO
2014-07-22,KO,0.64,0.63,KO
2014-04-15,KO,0.44,0.44,KO
2014-02-18,KO,0.46,0.46,KO
2013-10-15,KO,0.53,0.53,KO
2013-07-16,KO,0.63,0.63,KO
2013-04-16,KO,0.46,0.45,KO
2013-02-12,KO,0.45,0.44,KO
2012-10-16,KO,0.51,0.51,KO
2012-07-17,KO,0.61,0.59,KO
2012-04-17,KO,0.45,0.44,KO
2012-02-07,KO,0.4,0.39,KO
2011-10-18,KO,0.52,0.51,KO
2011-07-19,KO,0.59,0.58,KO
2011-04-26,KO,0.43,0.43,KO
2011-02-09,KO,0.36,0.36,KO
2010-10-19,KO,0.46,0.45,KO
2010-07-21,KO,0.53,0.51,KO
2010-04-20,KO,0.4,0.37,KO
2010-02-09,KO,0.33,0.33,KO
2009-10-20,KO,0.41,0.41,KO
2009-07-21,KO,0.46,0.45,KO
2009-04-21,KO,0.33,0.32,KO
2009-02-12,KO,0.32,0.31,KO
2008-10-15,KO,0.42,0.38,KO
2008-07-17,KO,0.51,0.48,KO
2008-04-16,KO,0.34,0.31,KO
2008-02-13,KO,0.29,0.28,KO
2007-10-17,KO,0.36,0.34,KO
2007-07-17,KO,0.43,0.41,KO
2007-04-17,KO,0.28,0.27,KO
2007-02-14,KO,0.26,0.25,KO
2006-10-19,KO,0.31,0.3,KO
2006-07-18,KO,0.37,0.36,KO
2006-04-19,KO,0.25,0.24,KO
2006-02-07,KO,0.23,0.22,KO
2005-10-20,KO,0.28,0.26,KO
2005-07-21,KO,0.34,0.32,KO
2005-04-19,KO,0.24,0.22,KO
2005-02-16,KO,0.23,0.2,KO
2004-10-21,KO,0.25,0.23,KO
2004-07-22,KO,0.32,0.32,KO
2004-04-21,KO,0.23,0.22,KO
2004-02-11,KO,0.23,0.22,KO
2003-10-16,KO,0.28,0.26,KO
2003-07-17,KO,0.28,0.27,KO
2003-04-16,KO,0.19,0.19,KO
2003-02-12,KO,0.2,0.2,KO
2002-10-16,KO,0.24,0.24,KO
2002-07-17,KO,0.26,0.26,KO
2002-04-16,KO,0.19,0.19,KO
2002-01-29,KO,0.19,0.18,KO
2001-10-18,KO,0.23,0.2,KO
2001-07-18,KO,0.23,0.22,KO
2001-04-18,KO,0.18,0.17,KO
2026-02-05,LIN,4.2,4.18,LIN
2025-10-31,LIN,4.21,4.18,LIN
2025-08-01,LIN,4.09,4.03,LIN
2025-05-01,LIN,3.95,3.92,LIN
2025-02-06,LIN,3.97,3.94,LIN
2024-10-31,LIN,3.94,3.89,LIN
2024-08-02,LIN,3.85,3.78,LIN
2024-05-02,LIN,3.75,3.68,LIN
2024-02-06,LIN,3.59,3.49,LIN
2023-10-26,LIN,3.63,3.57,LIN
2023-07-27,LIN,3.57,3.48,LIN
2023-04-27,LIN,3.42,3.13,LIN
2023-02-07,LIN,3.16,2.91,LIN
2022-10-27,LIN,3.1,2.93,LIN
2022-07-28,LIN,3.1,2.98,LIN
2022-04-28,LIN,2.93,2.78,LIN
2022-02-10,LIN,2.77,2.67,LIN
2021-10-28,LIN,2.73,2.68,LIN
2021-07-30,LIN,2.7,2.56,LIN
2021-05-06,LIN,2.49,2.26,LIN
2021-02-05,LIN,2.3,2.14,LIN
2020-11-05,LIN,2.15,1.97,LIN
2020-07-30,LIN,1.9,1.65,LIN
2020-05-07,LIN,1.89,1.83,LIN
2020-02-13,LIN,1.89,1.84,LIN
2019-11-12,LIN,1.94,1.78,LIN
2019-08-05,LIN,1.83,1.75,LIN
2019-05-10,LIN,1.69,1.54,LIN
2019-03-18,LIN,1.46,1.5,LIN
2018-11-09,LIN,1.69,1.6,LIN
2018-07-26,LIN,1.72,1.69,LIN
2018-04-26,LIN,1.65,1.56,LIN
2018-01-25,LIN,1.52,1.48,LIN
2017-10-26,LIN,1.5,1.45,LIN
2017-07-27,LIN,1.46,1.42,LIN
2017-04-27,LIN,1.37,1.34,LIN
2017-01-26,LIN,1.41,1.41,LIN
2016-10-27,LIN,1.41,1.41,LIN
2016-07-28,LIN,1.39,1.36,LIN
2016-04-29,LIN,1.28,1.27,LIN
2016-01-29,LIN,1.47,1.47,LIN
2015-10-29,LIN,1.46,1.45,LIN
2015-07-29,LIN,1.45,1.46,LIN
2015-04-29,LIN,1.43,1.44,LIN
2015-01-28,LIN,1.57,1.57,LIN
2014-10-29,LIN,1.62,1.62,LIN
2014-07-23,LIN,1.58,1.59,LIN
2014-04-23,LIN,1.51,1.51,LIN
2014-01-29,LIN,1.59,1.55,LIN
2013-10-30,LIN,1.51,1.51,LIN
2013-07-24,LIN,1.49,1.48,LIN
2013-04-24,LIN,1.38,1.38,LIN
2013-01-23,LIN,1.38,1.38,LIN
2012-10-24,LIN,1.39,1.39,LIN
2012-07-25,LIN,1.42,1.42,LIN
2012-04-25,LIN,1.38,1.36,LIN
2012-01-25,LIN,1.36,1.37,LIN
2011-10-26,LIN,1.4,1.39,LIN
2011-07-27,LIN,1.38,1.37,LIN
2011-04-27,LIN,1.29,1.26,LIN
2011-01-26,LIN,1.25,1.23,LIN
2010-10-27,LIN,1.21,1.2,LIN
2010-07-28,LIN,1.19,1.14,LIN
2010-04-28,LIN,1.09,1.09,LIN
2010-01-27,LIN,1.09,1.09,LIN
2009-10-28,LIN,1.02,1.0,LIN
2009-07-29,LIN,0.96,0.99,LIN
2009-04-29,LIN,0.93,0.92,LIN
2009-01-28,LIN,1.01,0.96,LIN
2008-10-29,LIN,1.11,1.06,LIN
2008-07-23,LIN,1.08,1.06,LIN
2008-04-23,LIN,0.99,0.95,LIN
2008-01-23,LIN,0.98,0.97,LIN
2007-10-24,LIN,0.94,0.91,LIN
2007-07-25,LIN,0.89,0.87,LIN
2007-04-25,LIN,0.81,0.8,LIN
2007-01-24,LIN,0.82,0.78,LIN
2006-10-25,LIN,0.75,0.73,LIN
2006-07-26,LIN,0.75,0.71,LIN
2006-04-26,LIN,0.68,0.65,LIN
2006-01-25,LIN,0.67,0.64,LIN
2005-10-26,LIN,0.61,0.6,LIN
2005-07-27,LIN,0.63,0.62,LIN
2005-04-27,LIN,0.59,0.58,LIN
2005-01-26,LIN,0.55,0.54,LIN
2004-10-27,LIN,0.53,0.53,LIN
2004-07-28,LIN,0.53,0.52,LIN
2004-04-28,LIN,0.49,0.46,LIN
2004-01-27,LIN,0.47,0.47,LIN
2003-10-29,LIN,0.46,0.45,LIN
2003-07-23,LIN,0.44,0.43,LIN
2003-04-21,LIN,0.4,0.39,LIN
2003-01-29,LIN,0.43,0.42,LIN
2002-10-23,LIN,0.43,0.43,LIN
2002-07-24,LIN,0.42,0.4,LIN
2002-04-22,LIN,0.39,0.37,LIN
2002-01-23,LIN,0.36,0.34,LIN
2001-10-24,LIN,0.37,0.36,LIN
2001-07-23,LIN,0.39,0.39,LIN
2001-04-23,LIN,0.39,0.37,LIN
2026-02-04,LLY,7.54,6.91,LLY
2025-10-30,LLY,7.02,5.69,LLY
2025-08-07,LLY,6.31,5.6,LLY
2025-05-01,LLY,3.34,3.26,LLY
2025-02-06,LLY,5.32,5.03,LLY
2024-10-30,LLY,1.18,1.47,LLY
2024-08-08,LLY,3.92,2.6,LLY
